seq_no,epoch,timestamp,ip,temp
331,1591497902,Sat Jun 6 19:45:02 PDT 2020,128.111.45.161,116.600000
332,1591498201,Sat Jun 6 19:50:01 PDT 2020,128.111.45.161,116.600000
333,1591498501,Sat Jun 6 19:55:01 PDT 2020,128.111.45.161,116.600000
334,1591498801,Sat Jun 6 20:00:01 PDT 2020,128.111.45.161,116.600000
335,1591499101,Sat Jun 6 20:05:01 PDT 2020,128.111.45.161,118.400000
336,1591499401,Sat Jun 6 20:10:01 PDT 2020,128.111.45.161,120.200000
337,1591499701,Sat Jun 6 20:15:01 PDT 2020,128.111.45.161,116.600000
338,1591500001,Sat Jun 6 20:20:01 PDT 2020,128.111.45.161,116.600000
339,1591500301,Sat Jun 6 20:25:01 PDT 2020,128.111.45.161,120.200000
340,1591500601,Sat Jun 6 20:30:01 PDT 2020,128.111.45.161,116.600000
341,1591500901,Sat Jun 6 20:35:01 PDT 2020,128.111.45.161,116.600000
342,1591501201,Sat Jun 6 20:40:01 PDT 2020,128.111.45.161,122.000000
343,1591501501,Sat Jun 6 20:45:01 PDT 2020,128.111.45.161,132.800000
344,1591501801,Sat Jun 6 20:50:01 PDT 2020,128.111.45.161,122.000000
345,1591502101,Sat Jun 6 20:55:01 PDT 2020,128.111.45.161,116.600000
346,1591502401,Sat Jun 6 21:00:01 PDT 2020,128.111.45.161,118.400000
347,1591502701,Sat Jun 6 21:05:01 PDT 2020,128.111.45.161,118.400000
348,1591503001,Sat Jun 6 21:10:01 PDT 2020,128.111.45.161,118.400000
349,1591503301,Sat Jun 6 21:15:01 PDT 2020,128.111.45.161,116.600000
350,1591503601,Sat Jun 6 21:20:01 PDT 2020,128.111.45.161,116.600000
351,1591503901,Sat Jun 6 21:25:01 PDT 2020,128.111.45.161,118.400000
352,1591504201,Sat Jun 6 21:30:01 PDT 2020,128.111.45.161,118.400000
353,1591504501,Sat Jun 6 21:35:01 PDT 2020,128.111.45.161,120.200000
354,1591504801,Sat Jun 6 21:40:01 PDT 2020,128.111.45.161,116.600000
355,1591505101,Sat Jun 6 21:45:01 PDT 2020,128.111.45.161,116.600000
356,1591505401,Sat Jun 6 21:50:01 PDT 2020,128.111.45.161,116.600000
357,1591505701,Sat Jun 6 21:55:01 PDT 2020,128.111.45.161,116.600000
358,1591506001,Sat Jun 6 22:00:01 PDT 2020,128.111.45.161,118.400000
359,1591506301,Sat Jun 6 22:05:01 PDT 2020,128.111.45.161,120.200000
360,1591506601,Sat Jun 6 22:10:01 PDT 2020,128.111.45.161,118.400000
361,1591506901,Sat Jun 6 22:15:01 PDT 2020,128.111.45.161,116.600000
362,1591507201,Sat Jun 6 22:20:01 PDT 2020,128.111.45.161,118.400000
363,1591507501,Sat Jun 6 22:25:01 PDT 2020,128.111.45.161,120.200000
364,1591507801,Sat Jun 6 22:30:01 PDT 2020,128.111.45.161,116.600000
365,1591508101,Sat Jun 6 22:35:01 PDT 2020,128.111.45.161,116.600000
366,1591508401,Sat Jun 6 22:40:01 PDT 2020,128.111.45.161,116.600000
367,1591508702,Sat Jun 6 22:45:02 PDT 2020,128.111.45.161,116.600000
368,1591509001,Sat Jun 6 22:50:01 PDT 2020,128.111.45.161,116.600000
369,1591509301,Sat Jun 6 22:55:01 PDT 2020,128.111.45.161,116.600000
370,1591509601,Sat Jun 6 23:00:01 PDT 2020,128.111.45.161,118.400000
371,1591509901,Sat Jun 6 23:05:01 PDT 2020,128.111.45.161,118.400000
372,1591510201,Sat Jun 6 23:10:01 PDT 2020,128.111.45.161,129.200000
373,1591510501,Sat Jun 6 23:15:01 PDT 2020,128.111.45.161,122.000000
374,1591510801,Sat Jun 6 23:20:01 PDT 2020,128.111.45.161,118.400000
375,1591511101,Sat Jun 6 23:25:01 PDT 2020,128.111.45.161,116.600000
376,1591511401,Sat Jun 6 23:30:01 PDT 2020,128.111.45.161,116.600000
377,1591511701,Sat Jun 6 23:35:01 PDT 2020,128.111.45.161,116.600000
378,1591512001,Sat Jun 6 23:40:01 PDT 2020,128.111.45.161,116.600000
379,1591512301,Sat Jun 6 23:45:01 PDT 2020,128.111.45.161,118.400000
380,1591512601,Sat Jun 6 23:50:01 PDT 2020,128.111.45.161,116.600000
381,1591512901,Sat Jun 6 23:55:01 PDT 2020,128.111.45.161,116.600000
382,1591513201,Sun Jun 7 00:00:01 PDT 2020,128.111.45.161,118.400000
383,1591513501,Sun Jun 7 00:05:01 PDT 2020,128.111.45.161,116.600000
384,1591513801,Sun Jun 7 00:10:01 PDT 2020,128.111.45.161,116.600000
385,1591514101,Sun Jun 7 00:15:01 PDT 2020,128.111.45.161,118.400000
386,1591514401,Sun Jun 7 00:20:01 PDT 2020,128.111.45.161,116.600000
387,1591514701,Sun Jun 7 00:25:01 PDT 2020,128.111.45.161,116.600000
388,1591515001,Sun Jun 7 00:30:01 PDT 2020,128.111.45.161,122.000000
389,1591515301,Sun Jun 7 00:35:01 PDT 2020,128.111.45.161,116.600000
390,1591515601,Sun Jun 7 00:40:01 PDT 2020,128.111.45.161,118.400000
391,1591515901,Sun Jun 7 00:45:01 PDT 2020,128.111.45.161,118.400000
392,1591516201,Sun Jun 7 00:50:01 PDT 2020,128.111.45.161,116.600000
393,1591516501,Sun Jun 7 00:55:01 PDT 2020,128.111.45.161,116.600000
394,1591516801,Sun Jun 7 01:00:01 PDT 2020,128.111.45.161,118.400000
395,1591517101,Sun Jun 7 01:05:01 PDT 2020,128.111.45.161,118.400000
396,1591517401,Sun Jun 7 01:10:01 PDT 2020,128.111.45.161,118.400000
397,1591517701,Sun Jun 7 01:15:01 PDT 2020,128.111.45.161,118.400000
398,1591518001,Sun Jun 7 01:20:01 PDT 2020,128.111.45.161,118.400000
399,1591518301,Sun Jun 7 01:25:01 PDT 2020,128.111.45.161,116.600000
400,1591518601,Sun Jun 7 01:30:01 PDT 2020,128.111.45.161,120.200000
401,1591518902,Sun Jun 7 01:35:02 PDT 2020,128.111.45.161,116.600000
402,1591519201,Sun Jun 7 01:40:01 PDT 2020,128.111.45.161,118.400000
403,1591519501,Sun Jun 7 01:45:01 PDT 2020,128.111.45.161,116.600000
404,1591519801,Sun Jun 7 01:50:01 PDT 2020,128.111.45.161,116.600000
405,1591520101,Sun Jun 7 01:55:01 PDT 2020,128.111.45.161,118.400000
406,1591520401,Sun Jun 7 02:00:01 PDT 2020,128.111.45.161,118.400000
407,1591520701,Sun Jun 7 02:05:01 PDT 2020,128.111.45.161,116.600000
408,1591521001,Sun Jun 7 02:10:01 PDT 2020,128.111.45.161,116.600000
409,1591521301,Sun Jun 7 02:15:01 PDT 2020,128.111.45.161,116.600000
410,1591521601,Sun Jun 7 02:20:01 PDT 2020,128.111.45.161,116.600000
411,1591521901,Sun Jun 7 02:25:01 PDT 2020,128.111.45.161,120.200000
412,1591522201,Sun Jun 7 02:30:01 PDT 2020,128.111.45.161,118.400000
413,1591522501,Sun Jun 7 02:35:01 PDT 2020,128.111.45.161,120.200000
414,1591522801,Sun Jun 7 02:40:01 PDT 2020,128.111.45.161,118.400000
415,1591523101,Sun Jun 7 02:45:01 PDT 2020,128.111.45.161,120.200000
416,1591523401,Sun Jun 7 02:50:01 PDT 2020,128.111.45.161,120.200000
417,1591523701,Sun Jun 7 02:55:01 PDT 2020,128.111.45.161,118.400000
418,1591524001,Sun Jun 7 03:00:01 PDT 2020,128.111.45.161,118.400000
419,1591524302,Sun Jun 7 03:05:02 PDT 2020,128.111.45.161,120.200000
420,1591524601,Sun Jun 7 03:10:01 PDT 2020,128.111.45.161,118.400000
421,1591524901,Sun Jun 7 03:15:01 PDT 2020,128.111.45.161,116.600000
422,1591525201,Sun Jun 7 03:20:01 PDT 2020,128.111.45.161,116.600000
423,1591525501,Sun Jun 7 03:25:01 PDT 2020,128.111.45.161,116.600000
424,1591525801,Sun Jun 7 03:30:01 PDT 2020,128.111.45.161,122.000000
425,1591526101,Sun Jun 7 03:35:01 PDT 2020,128.111.45.161,116.600000
426,1591526401,Sun Jun 7 03:40:01 PDT 2020,128.111.45.161,118.400000
427,1591526701,Sun Jun 7 03:45:01 PDT 2020,128.111.45.161,116.600000
428,1591527001,Sun Jun 7 03:50:01 PDT 2020,128.111.45.161,123.800000
429,1591527301,Sun Jun 7 03:55:01 PDT 2020,128.111.45.161,116.600000
430,1591527601,Sun Jun 7 04:00:01 PDT 2020,128.111.45.161,120.200000
431,1591527901,Sun Jun 7 04:05:01 PDT 2020,128.111.45.161,118.400000
432,1591528201,Sun Jun 7 04:10:01 PDT 2020,128.111.45.161,118.400000
433,1591528501,Sun Jun 7 04:15:01 PDT 2020,128.111.45.161,118.400000
434,1591528801,Sun Jun 7 04:20:01 PDT 2020,128.111.45.161,120.200000
435,1591529102,Sun Jun 7 04:25:02 PDT 2020,128.111.45.161,118.400000
436,1591529401,Sun Jun 7 04:30:01 PDT 2020,128.111.45.161,116.600000
437,1591529701,Sun Jun 7 04:35:01 PDT 2020,128.111.45.161,116.600000
438,1591530001,Sun Jun 7 04:40:01 PDT 2020,128.111.45.161,118.400000
439,1591530301,Sun Jun 7 04:45:01 PDT 2020,128.111.45.161,116.600000
440,1591530601,Sun Jun 7 04:50:01 PDT 2020,128.111.45.161,118.400000
441,1591530901,Sun Jun 7 04:55:01 PDT 2020,128.111.45.161,116.600000
442,1591531201,Sun Jun 7 05:00:01 PDT 2020,128.111.45.161,116.600000
443,1591531501,Sun Jun 7 05:05:01 PDT 2020,128.111.45.161,116.600000
444,1591531801,Sun Jun 7 05:10:01 PDT 2020,128.111.45.161,116.600000
445,1591532101,Sun Jun 7 05:15:01 PDT 2020,128.111.45.161,116.600000
446,1591532401,Sun Jun 7 05:20:01 PDT 2020,128.111.45.161,116.600000
447,1591532701,Sun Jun 7 05:25:01 PDT 2020,128.111.45.161,118.400000
448,1591533001,Sun Jun 7 05:30:01 PDT 2020,128.111.45.161,116.600000
449,1591533301,Sun Jun 7 05:35:01 PDT 2020,128.111.45.161,116.600000
450,1591533602,Sun Jun 7 05:40:02 PDT 2020,128.111.45.161,116.600000
451,1591533901,Sun Jun 7 05:45:01 PDT 2020,128.111.45.161,116.600000
452,1591534201,Sun Jun 7 05:50:01 PDT 2020,128.111.45.161,116.600000
453,1591534501,Sun Jun 7 05:55:01 PDT 2020,128.111.45.161,116.600000
454,1591534801,Sun Jun 7 06:00:01 PDT 2020,128.111.45.161,116.600000
455,1591535101,Sun Jun 7 06:05:01 PDT 2020,128.111.45.161,114.800000
456,1591535401,Sun Jun 7 06:10:01 PDT 2020,128.111.45.161,116.600000
457,1591535701,Sun Jun 7 06:15:01 PDT 2020,128.111.45.161,116.600000
458,1591536001,Sun Jun 7 06:20:01 PDT 2020,128.111.45.161,116.600000
459,1591536301,Sun Jun 7 06:25:01 PDT 2020,128.111.45.161,141.800000
460,1591536601,Sun Jun 7 06:30:01 PDT 2020,128.111.45.161,116.600000
461,1591536901,Sun Jun 7 06:35:01 PDT 2020,128.111.45.161,116.600000
462,1591537201,Sun Jun 7 06:40:01 PDT 2020,128.111.45.161,116.600000
463,1591537501,Sun Jun 7 06:45:01 PDT 2020,128.111.45.161,116.600000
464,1591537801,Sun Jun 7 06:50:01 PDT 2020,128.111.45.161,118.400000
465,1591538101,Sun Jun 7 06:55:01 PDT 2020,128.111.45.161,114.800000
466,1591538401,Sun Jun 7 07:00:01 PDT 2020,128.111.45.161,118.400000
467,1591538701,Sun Jun 7 07:05:01 PDT 2020,128.111.45.161,116.600000
468,1591539002,Sun Jun 7 07:10:02 PDT 2020,128.111.45.161,116.600000
469,1591539301,Sun Jun 7 07:15:01 PDT 2020,128.111.45.161,120.200000
470,1591539601,Sun Jun 7 07:20:01 PDT 2020,128.111.45.161,114.800000
471,1591539901,Sun Jun 7 07:25:01 PDT 2020,128.111.45.161,118.400000
472,1591540201,Sun Jun 7 07:30:01 PDT 2020,128.111.45.161,118.400000
473,1591540501,Sun Jun 7 07:35:01 PDT 2020,128.111.45.161,116.600000
474,1591540801,Sun Jun 7 07:40:01 PDT 2020,128.111.45.161,114.800000
475,1591541101,Sun Jun 7 07:45:01 PDT 2020,128.111.45.161,116.600000
476,1591541401,Sun Jun 7 07:50:01 PDT 2020,128.111.45.161,116.600000
477,1591541701,Sun Jun 7 07:55:01 PDT 2020,128.111.45.161,116.600000
478,1591542001,Sun Jun 7 08:00:01 PDT 2020,128.111.45.161,114.800000
479,1591542301,Sun Jun 7 08:05:01 PDT 2020,128.111.45.161,116.600000
480,1591542601,Sun Jun 7 08:10:01 PDT 2020,128.111.45.161,116.600000
481,1591542901,Sun Jun 7 08:15:01 PDT 2020,128.111.45.161,116.600000
482,1591543201,Sun Jun 7 08:20:01 PDT 2020,128.111.45.161,114.800000
483,1591543501,Sun Jun 7 08:25:01 PDT 2020,128.111.45.161,116.600000
484,1591543802,Sun Jun 7 08:30:02 PDT 2020,128.111.45.161,116.600000
485,1591544101,Sun Jun 7 08:35:01 PDT 2020,128.111.45.161,114.800000
486,1591544401,Sun Jun 7 08:40:01 PDT 2020,128.111.45.161,118.400000
487,1591544701,Sun Jun 7 08:45:01 PDT 2020,128.111.45.161,116.600000
488,1591545001,Sun Jun 7 08:50:01 PDT 2020,128.111.45.161,116.600000
489,1591545301,Sun Jun 7 08:55:01 PDT 2020,128.111.45.161,116.600000
490,1591545601,Sun Jun 7 09:00:01 PDT 2020,128.111.45.161,118.400000
491,1591545901,Sun Jun 7 09:05:01 PDT 2020,128.111.45.161,116.600000
492,1591546201,Sun Jun 7 09:10:01 PDT 2020,128.111.45.161,122.000000
493,1591546501,Sun Jun 7 09:15:01 PDT 2020,128.111.45.161,116.600000
494,1591546801,Sun Jun 7 09:20:01 PDT 2020,128.111.45.161,116.600000
495,1591547101,Sun Jun 7 09:25:01 PDT 2020,128.111.45.161,116.600000
496,1591547401,Sun Jun 7 09:30:01 PDT 2020,128.111.45.161,118.400000
497,1591547701,Sun Jun 7 09:35:01 PDT 2020,128.111.45.161,116.600000
498,1591548001,Sun Jun 7 09:40:01 PDT 2020,128.111.45.161,116.600000
499,1591548301,Sun Jun 7 09:45:01 PDT 2020,128.111.45.161,116.600000
500,1591548601,Sun Jun 7 09:50:01 PDT 2020,128.111.45.161,116.600000
501,1591548901,Sun Jun 7 09:55:01 PDT 2020,128.111.45.161,116.600000
502,1591549201,Sun Jun 7 10:00:01 PDT 2020,128.111.45.161,114.800000
503,1591549501,Sun Jun 7 10:05:01 PDT 2020,128.111.45.161,116.600000
504,1591549801,Sun Jun 7 10:10:01 PDT 2020,128.111.45.161,116.600000
505,1591550101,Sun Jun 7 10:15:01 PDT 2020,128.111.45.161,116.600000
506,1591550401,Sun Jun 7 10:20:01 PDT 2020,128.111.45.161,116.600000
507,1591550701,Sun Jun 7 10:25:01 PDT 2020,128.111.45.161,114.800000
508,1591551001,Sun Jun 7 10:30:01 PDT 2020,128.111.45.161,118.400000
509,1591551301,Sun Jun 7 10:35:01 PDT 2020,128.111.45.161,114.800000
510,1591551601,Sun Jun 7 10:40:01 PDT 2020,128.111.45.161,116.600000
511,1591551901,Sun Jun 7 10:45:01 PDT 2020,128.111.45.161,114.800000
512,1591552201,Sun Jun 7 10:50:01 PDT 2020,128.111.45.161,114.800000
513,1591552501,Sun Jun 7 10:55:01 PDT 2020,128.111.45.161,116.600000
514,1591552801,Sun Jun 7 11:00:01 PDT 2020,128.111.45.161,118.400000
515,1591553101,Sun Jun 7 11:05:01 PDT 2020,128.111.45.161,116.600000
516,1591553401,Sun Jun 7 11:10:01 PDT 2020,128.111.45.161,114.800000
517,1591553701,Sun Jun 7 11:15:01 PDT 2020,128.111.45.161,116.600000
518,1591554001,Sun Jun 7 11:20:01 PDT 2020,128.111.45.161,116.600000
519,1591554302,Sun Jun 7 11:25:02 PDT 2020,128.111.45.161,114.800000
520,1591554601,Sun Jun 7 11:30:01 PDT 2020,128.111.45.161,120.200000
521,1591554901,Sun Jun 7 11:35:01 PDT 2020,128.111.45.161,116.600000
522,1591555201,Sun Jun 7 11:40:01 PDT 2020,128.111.45.161,116.600000
523,1591555501,Sun Jun 7 11:45:01 PDT 2020,128.111.45.161,118.400000
524,1591555801,Sun Jun 7 11:50:01 PDT 2020,128.111.45.161,118.400000
525,1591556101,Sun Jun 7 11:55:01 PDT 2020,128.111.45.161,116.600000
526,1591556401,Sun Jun 7 12:00:01 PDT 2020,128.111.45.161,116.600000
527,1591556701,Sun Jun 7 12:05:01 PDT 2020,128.111.45.161,120.200000
528,1591557001,Sun Jun 7 12:10:01 PDT 2020,128.111.45.161,116.600000
529,1591557301,Sun Jun 7 12:15:01 PDT 2020,128.111.45.161,116.600000
530,1591557601,Sun Jun 7 12:20:01 PDT 2020,128.111.45.161,116.600000
531,1591557901,Sun Jun 7 12:25:01 PDT 2020,128.111.45.161,116.600000
532,1591558201,Sun Jun 7 12:30:01 PDT 2020,128.111.45.161,116.600000
533,1591558501,Sun Jun 7 12:35:01 PDT 2020,128.111.45.161,118.400000
534,1591558801,Sun Jun 7 12:40:01 PDT 2020,128.111.45.161,116.600000
535,1591559102,Sun Jun 7 12:45:02 PDT 2020,128.111.45.161,116.600000
536,1591559401,Sun Jun 7 12:50:01 PDT 2020,128.111.45.161,116.600000
537,1591559701,Sun Jun 7 12:55:01 PDT 2020,128.111.45.161,118.400000
538,1591560001,Sun Jun 7 13:00:01 PDT 2020,128.111.45.161,116.600000
539,1591560301,Sun Jun 7 13:05:01 PDT 2020,128.111.45.161,116.600000
540,1591560601,Sun Jun 7 13:10:01 PDT 2020,128.111.45.161,116.600000
541,1591560901,Sun Jun 7 13:15:01 PDT 2020,128.111.45.161,116.600000
542,1591561201,Sun Jun 7 13:20:01 PDT 2020,128.111.45.161,118.400000
543,1591561501,Sun Jun 7 13:25:01 PDT 2020,128.111.45.161,116.600000
544,1591561801,Sun Jun 7 13:30:01 PDT 2020,128.111.45.161,116.600000
545,1591562101,Sun Jun 7 13:35:01 PDT 2020,128.111.45.161,116.600000
546,1591562401,Sun Jun 7 13:40:01 PDT 2020,128.111.45.161,114.800000
547,1591562701,Sun Jun 7 13:45:01 PDT 2020,128.111.45.161,116.600000
548,1591563001,Sun Jun 7 13:50:01 PDT 2020,128.111.45.161,116.600000
549,1591563301,Sun Jun 7 13:55:01 PDT 2020,128.111.45.161,116.600000
550,1591563601,Sun Jun 7 14:00:01 PDT 2020,128.111.45.161,116.600000
551,1591563901,Sun Jun 7 14:05:01 PDT 2020,128.111.45.161,118.400000
552,1591564201,Sun Jun 7 14:10:01 PDT 2020,128.111.45.161,116.600000
553,1591564501,Sun Jun 7 14:15:01 PDT 2020,128.111.45.161,116.600000
554,1591564801,Sun Jun 7 14:20:01 PDT 2020,128.111.45.161,118.400000
555,1591565101,Sun Jun 7 14:25:01 PDT 2020,128.111.45.161,118.400000
556,1591565401,Sun Jun 7 14:30:01 PDT 2020,128.111.45.161,116.600000
557,1591565701,Sun Jun 7 14:35:01 PDT 2020,128.111.45.161,116.600000
558,1591566001,Sun Jun 7 14:40:01 PDT 2020,128.111.45.161,118.400000
559,1591566301,Sun Jun 7 14:45:01 PDT 2020,128.111.45.161,118.400000
560,1591566601,Sun Jun 7 14:50:01 PDT 2020,128.111.45.161,116.600000
561,1591566901,Sun Jun 7 14:55:01 PDT 2020,128.111.45.161,118.400000
562,1591567201,Sun Jun 7 15:00:01 PDT 2020,128.111.45.161,116.600000
563,1591567501,Sun Jun 7 15:05:01 PDT 2020,128.111.45.161,116.600000
564,1591567801,Sun Jun 7 15:10:01 PDT 2020,128.111.45.161,132.800000
565,1591568101,Sun Jun 7 15:15:01 PDT 2020,128.111.45.161,116.600000
566,1591568401,Sun Jun 7 15:20:01 PDT 2020,128.111.45.161,118.400000
567,1591568701,Sun Jun 7 15:25:01 PDT 2020,128.111.45.161,116.600000
568,1591569001,Sun Jun 7 15:30:01 PDT 2020,128.111.45.161,116.600000
569,1591569301,Sun Jun 7 15:35:01 PDT 2020,128.111.45.161,116.600000
570,1591569601,Sun Jun 7 15:40:01 PDT 2020,128.111.45.161,116.600000
571,1591569901,Sun Jun 7 15:45:01 PDT 2020,128.111.45.161,120.200000
572,1591570201,Sun Jun 7 15:50:01 PDT 2020,128.111.45.161,116.600000
573,1591570501,Sun Jun 7 15:55:01 PDT 2020,128.111.45.161,118.400000
574,1591570801,Sun Jun 7 16:00:01 PDT 2020,128.111.45.161,120.200000
575,1591571101,Sun Jun 7 16:05:01 PDT 2020,128.111.45.161,116.600000
576,1591571401,Sun Jun 7 16:10:01 PDT 2020,128.111.45.161,116.600000
577,1591571701,Sun Jun 7 16:15:01 PDT 2020,128.111.45.161,116.600000
578,1591572001,Sun Jun 7 16:20:01 PDT 2020,128.111.45.161,116.600000
579,1591572301,Sun Jun 7 16:25:01 PDT 2020,128.111.45.161,118.400000
580,1591572601,Sun Jun 7 16:30:01 PDT 2020,128.111.45.161,120.200000
581,1591572901,Sun Jun 7 16:35:01 PDT 2020,128.111.45.161,120.200000
582,1591573201,Sun Jun 7 16:40:01 PDT 2020,128.111.45.161,116.600000
583,1591573501,Sun Jun 7 16:45:01 PDT 2020,128.111.45.161,118.400000
584,1591573802,Sun Jun 7 16:50:02 PDT 2020,128.111.45.161,118.400000
585,1591574101,Sun Jun 7 16:55:01 PDT 2020,128.111.45.161,116.600000
586,1591574401,Sun Jun 7 17:00:01 PDT 2020,128.111.45.161,116.600000
587,1591574701,Sun Jun 7 17:05:01 PDT 2020,128.111.45.161,116.600000
588,1591575001,Sun Jun 7 17:10:01 PDT 2020,128.111.45.161,116.600000
589,1591575301,Sun Jun 7 17:15:01 PDT 2020,128.111.45.161,116.600000
590,1591575601,Sun Jun 7 17:20:01 PDT 2020,128.111.45.161,116.600000
591,1591575901,Sun Jun 7 17:25:01 PDT 2020,128.111.45.161,116.600000
592,1591576201,Sun Jun 7 17:30:01 PDT 2020,128.111.45.161,116.600000
593,1591576501,Sun Jun 7 17:35:01 PDT 2020,128.111.45.161,114.800000
594,1591576801,Sun Jun 7 17:40:01 PDT 2020,128.111.45.161,118.400000
595,1591577101,Sun Jun 7 17:45:01 PDT 2020,128.111.45.161,116.600000
596,1591577401,Sun Jun 7 17:50:01 PDT 2020,128.111.45.161,116.600000
597,1591577701,Sun Jun 7 17:55:01 PDT 2020,128.111.45.161,118.400000
598,1591578001,Sun Jun 7 18:00:01 PDT 2020,128.111.45.161,118.400000
599,1591578302,Sun Jun 7 18:05:02 PDT 2020,128.111.45.161,116.600000
600,1591578601,Sun Jun 7 18:10:01 PDT 2020,128.111.45.161,116.600000
601,1591578901,Sun Jun 7 18:15:01 PDT 2020,128.111.45.161,116.600000
602,1591579201,Sun Jun 7 18:20:01 PDT 2020,128.111.45.161,120.200000
603,1591579501,Sun Jun 7 18:25:01 PDT 2020,128.111.45.161,116.600000
604,1591579801,Sun Jun 7 18:30:01 PDT 2020,128.111.45.161,118.400000
605,1591580101,Sun Jun 7 18:35:01 PDT 2020,128.111.45.161,116.600000
606,1591580401,Sun Jun 7 18:40:01 PDT 2020,128.111.45.161,116.600000
607,1591580701,Sun Jun 7 18:45:01 PDT 2020,128.111.45.161,116.600000
608,1591581001,Sun Jun 7 18:50:01 PDT 2020,128.111.45.161,116.600000
609,1591581301,Sun Jun 7 18:55:01 PDT 2020,128.111.45.161,116.600000
610,1591581601,Sun Jun 7 19:00:01 PDT 2020,128.111.45.161,116.600000
611,1591581901,Sun Jun 7 19:05:01 PDT 2020,128.111.45.161,116.600000
612,1591582201,Sun Jun 7 19:10:01 PDT 2020,128.111.45.161,116.600000
613,1591582501,Sun Jun 7 19:15:01 PDT 2020,128.111.45.161,120.200000
614,1591582801,Sun Jun 7 19:20:01 PDT 2020,128.111.45.161,116.600000
615,1591583101,Sun Jun 7 19:25:01 PDT 2020,128.111.45.161,116.600000
616,1591583402,Sun Jun 7 19:30:02 PDT 2020,128.111.45.161,118.400000
617,1591583701,Sun Jun 7 19:35:01 PDT 2020,128.111.45.161,120.200000
618,1591584001,Sun Jun 7 19:40:01 PDT 2020,128.111.45.161,118.400000
619,1591584301,Sun Jun 7 19:45:01 PDT 2020,128.111.45.161,116.600000
620,1591584601,Sun Jun 7 19:50:01 PDT 2020,128.111.45.161,116.600000
621,1591584901,Sun Jun 7 19:55:01 PDT 2020,128.111.45.161,116.600000
622,1591585201,Sun Jun 7 20:00:01 PDT 2020,128.111.45.161,116.600000
623,1591585501,Sun Jun 7 20:05:01 PDT 2020,128.111.45.161,116.600000
624,1591585801,Sun Jun 7 20:10:01 PDT 2020,128.111.45.161,118.400000
625,1591586101,Sun Jun 7 20:15:01 PDT 2020,128.111.45.161,122.000000
626,1591586401,Sun Jun 7 20:20:01 PDT 2020,128.111.45.161,118.400000
627,1591586701,Sun Jun 7 20:25:01 PDT 2020,128.111.45.161,118.400000
628,1591587001,Sun Jun 7 20:30:01 PDT 2020,128.111.45.161,116.600000
629,1591587301,Sun Jun 7 20:35:01 PDT 2020,128.111.45.161,116.600000
630,1591587601,Sun Jun 7 20:40:01 PDT 2020,128.111.45.161,118.400000
631,1591587901,Sun Jun 7 20:45:01 PDT 2020,128.111.45.161,116.600000
632,1591588201,Sun Jun 7 20:50:01 PDT 2020,128.111.45.161,118.400000
633,1591588501,Sun Jun 7 20:55:01 PDT 2020,128.111.45.161,116.600000
634,1591588801,Sun Jun 7 21:00:01 PDT 2020,128.111.45.161,118.400000
635,1591589101,Sun Jun 7 21:05:01 PDT 2020,128.111.45.161,118.400000
636,1591589401,Sun Jun 7 21:10:01 PDT 2020,128.111.45.161,116.600000
637,1591589701,Sun Jun 7 21:15:01 PDT 2020,128.111.45.161,116.600000
638,1591590001,Sun Jun 7 21:20:01 PDT 2020,128.111.45.161,116.600000
639,1591590301,Sun Jun 7 21:25:01 PDT 2020,128.111.45.161,116.600000
640,1591590601,Sun Jun 7 21:30:01 PDT 2020,128.111.45.161,118.400000
641,1591590901,Sun Jun 7 21:35:01 PDT 2020,128.111.45.161,116.600000
642,1591591201,Sun Jun 7 21:40:01 PDT 2020,128.111.45.161,116.600000
643,1591591501,Sun Jun 7 21:45:01 PDT 2020,128.111.45.161,116.600000
644,1591591801,Sun Jun 7 21:50:01 PDT 2020,128.111.45.161,116.600000
645,1591592101,Sun Jun 7 21:55:01 PDT 2020,128.111.45.161,118.400000
646,1591592401,Sun Jun 7 22:00:01 PDT 2020,128.111.45.161,116.600000
647,1591592701,Sun Jun 7 22:05:01 PDT 2020,128.111.45.161,118.400000
648,1591593001,Sun Jun 7 22:10:01 PDT 2020,128.111.45.161,118.400000
649,1591593301,Sun Jun 7 22:15:01 PDT 2020,128.111.45.161,116.600000
650,1591593601,Sun Jun 7 22:20:01 PDT 2020,128.111.45.161,118.400000
651,1591593902,Sun Jun 7 22:25:02 PDT 2020,128.111.45.161,116.600000
652,1591594201,Sun Jun 7 22:30:01 PDT 2020,128.111.45.161,116.600000
653,1591594501,Sun Jun 7 22:35:01 PDT 2020,128.111.45.161,118.400000
654,1591594801,Sun Jun 7 22:40:01 PDT 2020,128.111.45.161,120.200000
655,1591595101,Sun Jun 7 22:45:01 PDT 2020,128.111.45.161,116.600000
656,1591595401,Sun Jun 7 22:50:01 PDT 2020,128.111.45.161,116.600000
657,1591595701,Sun Jun 7 22:55:01 PDT 2020,128.111.45.161,116.600000
658,1591596001,Sun Jun 7 23:00:01 PDT 2020,128.111.45.161,116.600000
659,1591596301,Sun Jun 7 23:05:01 PDT 2020,128.111.45.161,127.400000
660,1591596601,Sun Jun 7 23:10:01 PDT 2020,128.111.45.161,116.600000
661,1591596901,Sun Jun 7 23:15:01 PDT 2020,128.111.45.161,116.600000
662,1591597201,Sun Jun 7 23:20:01 PDT 2020,128.111.45.161,118.400000
